w,taza
"('finds', 'that')",0.0,North Country School Cares for the Whole Child
"('children', 'are')",0.2222222222222222,North Country School Cares for the Whole Child
"('are', 'satisfied')",0.25,North Country School Cares for the Whole Child
"('satisfied', 'with')",0.2222222222222222,North Country School Cares for the Whole Child
"('with', 'smaller')",0.0,North Country School Cares for the Whole Child
"('smaller', 'amounts')",0.3,North Country School Cares for the Whole Child
"('amounts', 'of')",0.125,North Country School Cares for the Whole Child
"('of', 'food')",0.6666666666666666,North Country School Cares for the Whole Child
"('food', 'since')",0.0,North Country School Cares for the Whole Child
"('since', 'all')",0.0,North Country School Cares for the Whole Child
"('all', 'of')",0.0,North Country School Cares for the Whole Child
"('is', 'high')",0.25,North Country School Cares for the Whole Child
"('high', 'in')",0.25,North Country School Cares for the Whole Child
"('in', 'quality')",0.125,North Country School Cares for the Whole Child
"('quality', '.')",0.0,North Country School Cares for the Whole Child
"('The', 'cost')",0.0,North Country School Cares for the Whole Child
"('cost', 'to')",0.5,North Country School Cares for the Whole Child
"('to', 'feed')",0.0,North Country School Cares for the Whole Child
"('feed', 'one')",0.2,North Country School Cares for the Whole Child
"('one', 'person')",0.5,North Country School Cares for the Whole Child
"('person', 'is')",0.14285714285714285,North Country School Cares for the Whole Child
"('is', 'just')",0.2,North Country School Cares for the Whole Child
"('just', 'under')",0.125,North Country School Cares for the Whole Child
"('under', 'one')",0.3333333333333333,North Country School Cares for the Whole Child
"('one', 'dollar')",0.14285714285714285,North Country School Cares for the Whole Child
"('dollar', 'a')",0.2,North Country School Cares for the Whole Child
"('.', 'Outdoor')",0.0,North Country School Cares for the Whole Child
"('Outdoor', 'exercises')",0.09090909090909091,North Country School Cares for the Whole Child
"('exercises', 'Even')",0.1111111111111111,North Country School Cares for the Whole Child
"('Even', 'before')",0.125,North Country School Cares for the Whole Child
"('before', 'he')",0.16666666666666666,North Country School Cares for the Whole Child
"('he', 'saw')",0.0,North Country School Cares for the Whole Child
"('saw', 'the')",0.0,North Country School Cares for the Whole Child
"('the', 'necessity')",0.25,North Country School Cares for the Whole Child
"('necessity', 'of')",0.0,North Country School Cares for the Whole Child
"('of', 'growing')",0.14285714285714285,North Country School Cares for the Whole Child
"('growing', 'better')",0.1111111111111111,North Country School Cares for the Whole Child
"('better', 'food')",0.0,North Country School Cares for the Whole Child
"('food', 'and')",0.2,North Country School Cares for the Whole Child
"('and', 'planning')",0.2857142857142857,North Country School Cares for the Whole Child
"('planning', 'good')",0.125,North Country School Cares for the Whole Child
"('Clark', 'felt')",0.125,North Country School Cares for the Whole Child
"('felt', 'the')",0.4,North Country School Cares for the Whole Child
"('school', 'had')",0.14285714285714285,North Country School Cares for the Whole Child
"('had', 'a')",0.3333333333333333,North Country School Cares for the Whole Child
"('good', 'health')",0.0,North Country School Cares for the Whole Child
"('health', 'program')",0.1,North Country School Cares for the Whole Child
"('.', 'Rugged')",0.0,North Country School Cares for the Whole Child
"('Rugged', 'outdoor')",0.25,North Country School Cares for the Whole Child
"('outdoor', 'exercise')",0.1,North Country School Cares for the Whole Child
"('exercise', 'for')",0.125,North Country School Cares for the Whole Child
"('for', 'an')",0.0,North Country School Cares for the Whole Child
"('an', 'hour')",0.0,North Country School Cares for the Whole Child
"('hour', 'and')",0.0,North Country School Cares for the Whole Child
"('a', 'half')",0.25,North Country School Cares for the Whole Child
"('half', 'every')",0.0,North Country School Cares for the Whole Child
"('day', 'in')",0.0,North Country School Cares for the Whole Child
"('in', 'all')",0.0,North Country School Cares for the Whole Child
"('kinds', 'of')",0.0,North Country School Cares for the Whole Child
"('of', 'weather')",0.0,North Country School Cares for the Whole Child
"('weather', 'was')",0.2857142857142857,North Country School Cares for the Whole Child
"('the', 'rule')",0.16666666666666666,North Country School Cares for the Whole Child
"('rule', '.')",0.0,North Country School Cares for the Whole Child
"('A', 'vigorous')",0.0,North Country School Cares for the Whole Child
"('vigorous', 'program')",0.3,North Country School Cares for the Whole Child
"('program', 'existed')",0.0,North Country School Cares for the Whole Child
"('existed', 'in')",0.14285714285714285,North Country School Cares for the Whole Child
"('in', 'skiing')",0.4,North Country School Cares for the Whole Child
"('skiing', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'skating')",0.0,North Country School Cares for the Whole Child
"('skating', 'sports')",0.2,North Country School Cares for the Whole Child
"('sports', 'and')",0.0,North Country School Cares for the Whole Child
"('and', 'overnight')",0.09090909090909091,North Country School Cares for the Whole Child
"('overnight', 'hiking')",0.4,North Country School Cares for the Whole Child
"('hiking', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Healthier')",0.0,North Country School Cares for the Whole Child
"('Healthier', 'children')",0.45454545454545453,North Country School Cares for the Whole Child
"('children', 'Since')",0.4444444444444444,North Country School Cares for the Whole Child
"('Since', 'the')",0.14285714285714285,North Country School Cares for the Whole Child
"('the', 'change')",0.2857142857142857,North Country School Cares for the Whole Child
"('change', 'to')",0.0,North Country School Cares for the Whole Child
"('to', 'better')",0.2,North Country School Cares for the Whole Child
"('better', 'nutrition')",0.25,North Country School Cares for the Whole Child
"('he', 'feels')",0.2,North Country School Cares for the Whole Child
"('feels', 'he')",0.2,North Country School Cares for the Whole Child
"('he', 'can')",0.0,North Country School Cares for the Whole Child
"('can', 'report')",0.0,North Country School Cares for the Whole Child
"('report', 'on')",0.16666666666666666,North Country School Cares for the Whole Child
"('on', 'improvements')",0.2,North Country School Cares for the Whole Child
"('improvements', 'in')",0.2,North Country School Cares for the Whole Child
"('in', 'health')",0.0,North Country School Cares for the Whole Child
"('health', ',')",0.0,North Country School Cares for the Whole Child
"('though', 'he')",0.16666666666666666,North Country School Cares for the Whole Child
"('he', 'considers')",0.1111111111111111,North Country School Cares for the Whole Child
"('considers', 'the')",0.1,North Country School Cares for the Whole Child
"('the', 'following')",0.0,North Country School Cares for the Whole Child
"('following', 'statements')",0.08333333333333333,North Country School Cares for the Whole Child
"('statements', 'observations')",0.45454545454545453,North Country School Cares for the Whole Child
"('observations', 'and')",0.18181818181818182,North Country School Cares for the Whole Child
"('and', 'not')",0.2,North Country School Cares for the Whole Child
"('not', 'scientific')",0.25,North Country School Cares for the Whole Child
"('scientific', 'proof')",0.1,North Country School Cares for the Whole Child
"('proof', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Visitors')",0.0,North Country School Cares for the Whole Child
"('Visitors', 'to')",0.3333333333333333,North Country School Cares for the Whole Child
"('school', 'ask')",0.14285714285714285,North Country School Cares for the Whole Child
"('ask', 'what')",0.16666666666666666,North Country School Cares for the Whole Child
"('what', 'shampoo')",0.25,North Country School Cares for the Whole Child
"('shampoo', 'they')",0.1111111111111111,North Country School Cares for the Whole Child
"('they', 'use')",0.16666666666666666,North Country School Cares for the Whole Child
"('use', 'on')",0.0,North Country School Cares for the Whole Child
"('the', ""children's"")",0.18181818181818182,North Country School Cares for the Whole Child
"(""children's"", 'hair')",0.2727272727272727,North Country School Cares for the Whole Child
"('hair', 'to')",0.0,North Country School Cares for the Whole Child
"('to', 'bring')",0.0,North Country School Cares for the Whole Child
"('bring', 'out')",0.0,North Country School Cares for the Whole Child
"('out', 'the')",0.2,North Country School Cares for the Whole Child
"('the', 'sheen')",0.4,North Country School Cares for the Whole Child
"('sheen', '.')",0.0,North Country School Cares for the Whole Child
"('The', 'ruddy')",0.0,North Country School Cares for the Whole Child
"('ruddy', 'complexion')",0.0,North Country School Cares for the Whole Child
"('complexion', 'of')",0.1,North Country School Cares for the Whole Child
"('the', 'faces')",0.14285714285714285,North Country School Cares for the Whole Child
"('faces', 'also')",0.2857142857142857,North Country School Cares for the Whole Child
"('also', 'brings')",0.1111111111111111,North Country School Cares for the Whole Child
"('brings', 'comment')",0.09090909090909091,North Country School Cares for the Whole Child
"('comment', '.')",0.0,North Country School Cares for the Whole Child
