w,taza
"('It', 'would')",0.0,Will Aircraft or Missiles Win Wars?
"('be', 'priceless')",0.125,Will Aircraft or Missiles Win Wars?
"('priceless', 'to')",0.0,Will Aircraft or Missiles Win Wars?
"('to', 'have')",0.0,Will Aircraft or Missiles Win Wars?
"('an', 'aircraft')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('aircraft', 'to')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('to', 'gather')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('gather', 'that')",0.5,Will Aircraft or Missiles Win Wars?
"('that', 'post-attack')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"('It', 'could')",0.0,Will Aircraft or Missiles Win Wars?
"('could', 'operate')",0.1,Will Aircraft or Missiles Win Wars?
"('operate', 'under')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"('under', 'the')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('the', 'clouds')",0.0,Will Aircraft or Missiles Win Wars?
"('clouds', 'and')",0.125,Will Aircraft or Missiles Win Wars?
"('and', 'perform')",0.0,Will Aircraft or Missiles Win Wars?
"('perform', 'infrared')",0.3,Will Aircraft or Missiles Win Wars?
"('infrared', 'photography')",0.15384615384615385,Will Aircraft or Missiles Win Wars?
"('photography', 'through')",0.5555555555555556,Will Aircraft or Missiles Win Wars?
"('and', 'at')",0.25,Will Aircraft or Missiles Win Wars?
"('at', 'night')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('night', '.')",0.0,Will Aircraft or Missiles Win Wars?
"('be', 'even')",0.25,Will Aircraft or Missiles Win Wars?
"('even', 'more')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('more', 'valuable')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('valuable', 'because')",0.5,Will Aircraft or Missiles Win Wars?
"('because', 'that')",0.125,Will Aircraft or Missiles Win Wars?
"('that', 'same')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('same', 'aircraft')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('could', 'immediately')",0.18181818181818182,Will Aircraft or Missiles Win Wars?
"('immediately', 'destroy')",0.36363636363636365,Will Aircraft or Missiles Win Wars?
"('destroy', 'any')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('any', 'targets')",0.125,Will Aircraft or Missiles Win Wars?
"('targets', 'it')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('it', 'discovered')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('discovered', '--')",0.0,Will Aircraft or Missiles Win Wars?
"('--', 'no')",0.0,Will Aircraft or Missiles Win Wars?
"('no', 'need')",0.25,Will Aircraft or Missiles Win Wars?
"('to', 'wait')",0.2,Will Aircraft or Missiles Win Wars?
"('wait', 'for')",0.0,Will Aircraft or Missiles Win Wars?
"('for', 'a')",0.0,Will Aircraft or Missiles Win Wars?
"('to', 'come')",0.2,Will Aircraft or Missiles Win Wars?
"('come', 'all')",0.0,Will Aircraft or Missiles Win Wars?
"('the', 'way')",0.0,Will Aircraft or Missiles Win Wars?
"('way', 'from')",0.0,Will Aircraft or Missiles Win Wars?
"('from', 'the')",0.0,Will Aircraft or Missiles Win Wars?
"('the', 'United')",0.2857142857142857,Will Aircraft or Missiles Win Wars?
"('United', 'States')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"('States', 'with')",0.125,Will Aircraft or Missiles Win Wars?
"('with', 'the')",0.4,Will Aircraft or Missiles Win Wars?
"('the', 'chance')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('chance', 'that')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('were', 'mobile')",0.125,Will Aircraft or Missiles Win Wars?
"('be', 'gone')",0.2,Will Aircraft or Missiles Win Wars?
"('gone', '.')",0.0,Will Aircraft or Missiles Win Wars?
"('A', 'large')",0.0,Will Aircraft or Missiles Win Wars?
"('large', 'aircraft')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"('aircraft', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'such')",0.0,Will Aircraft or Missiles Win Wars?
"('B-70', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'could')",0.0,Will Aircraft or Missiles Win Wars?
"('carry', 'perhaps')",0.25,Will Aircraft or Missiles Win Wars?
"('perhaps', '50')",0.0,Will Aircraft or Missiles Win Wars?
"('50', 'or')",0.0,Will Aircraft or Missiles Win Wars?
"('or', '100')",0.0,Will Aircraft or Missiles Win Wars?
"('100', 'small')",0.0,Will Aircraft or Missiles Win Wars?
"('.', 'Few')",0.0,Will Aircraft or Missiles Win Wars?
"('Few', 'people')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('people', 'realize')",0.25,Will Aircraft or Missiles Win Wars?
"('realize', 'that')",0.125,Will Aircraft or Missiles Win Wars?
"('that', 'one')",0.0,Will Aircraft or Missiles Win Wars?
"('one', 'kiloton')",0.2857142857142857,Will Aircraft or Missiles Win Wars?
"('kiloton', 'of')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('nuclear', 'explosive')",0.15384615384615385,Will Aircraft or Missiles Win Wars?
"('explosive', 'power')",0.3,Will Aircraft or Missiles Win Wars?
"('power', 'will')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('will', 'create')",0.0,Will Aircraft or Missiles Win Wars?
"('create', '1,000')",0.0,Will Aircraft or Missiles Win Wars?
"('1,000', 'psi')",0.0,Will Aircraft or Missiles Win Wars?
"('psi', 'overpressure')",0.25,Will Aircraft or Missiles Win Wars?
"('overpressure', 'at')",0.0,Will Aircraft or Missiles Win Wars?
"('at', '100')",0.0,Will Aircraft or Missiles Win Wars?
"('100', 'feet')",0.0,Will Aircraft or Missiles Win Wars?
"('feet', '.')",0.0,Will Aircraft or Missiles Win Wars?
"('.', 'Or')",0.0,Will Aircraft or Missiles Win Wars?
"('Or', 'put')",0.0,Will Aircraft or Missiles Win Wars?
"('put', 'another')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('another', 'way')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('the', 'hardest')",0.42857142857142855,Will Aircraft or Missiles Win Wars?
"('hardest', 'missile')",0.2,Will Aircraft or Missiles Win Wars?
"('missile', 'site')",0.5,Will Aircraft or Missiles Win Wars?
"('site', 'planned')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('planned', 'today')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"('today', 'could')",0.25,Will Aircraft or Missiles Win Wars?
"('by', 'placing')",0.0,Will Aircraft or Missiles Win Wars?
"('placing', 'a')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('a', 'one-kiloton')",0.0,Will Aircraft or Missiles Win Wars?
"('one-kiloton', 'warhead')",0.07692307692307693,Will Aircraft or Missiles Win Wars?
"('warhead', '(')",0.0,Will Aircraft or Missiles Win Wars?
"('(', '1/20th')",0.0,Will Aircraft or Missiles Win Wars?
"('1/20th', 'the')",0.2857142857142857,Will Aircraft or Missiles Win Wars?
"('the', 'size')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('size', 'of')",0.0,Will Aircraft or Missiles Win Wars?
"('of', 'those')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('those', 'used')",0.2857142857142857,Will Aircraft or Missiles Win Wars?
"('in', 'Hiroshima')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('Hiroshima', 'and')",0.1,Will Aircraft or Missiles Win Wars?
"('and', 'Nagasaki')",0.125,Will Aircraft or Missiles Win Wars?
"('Nagasaki', ')')",0.0,Will Aircraft or Missiles Win Wars?
"(')', 'within')",0.0,Will Aircraft or Missiles Win Wars?
"('within', '100')",0.0,Will Aircraft or Missiles Win Wars?
"('100', 'to')",0.0,Will Aircraft or Missiles Win Wars?
"('to', '200')",0.0,Will Aircraft or Missiles Win Wars?
"('200', 'feet')",0.0,Will Aircraft or Missiles Win Wars?
"('feet', 'of')",0.25,Will Aircraft or Missiles Win Wars?
"('target', '!')",0.0,Will Aircraft or Missiles Win Wars?
"('!', 'It')",0.0,Will Aircraft or Missiles Win Wars?
"('our', 'lack')",0.0,Will Aircraft or Missiles Win Wars?
"('lack', 'of')",0.0,Will Aircraft or Missiles Win Wars?
"('of', 'extreme')",0.0,Will Aircraft or Missiles Win Wars?
"('extreme', 'accuracy')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('accuracy', 'which')",0.125,Will Aircraft or Missiles Win Wars?
"('which', 'forces')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('forces', 'the')",0.125,Will Aircraft or Missiles Win Wars?
"('the', 'use')",0.2,Will Aircraft or Missiles Win Wars?
"('use', 'of')",0.0,Will Aircraft or Missiles Win Wars?
"('of', 'very')",0.0,Will Aircraft or Missiles Win Wars?
"('very', 'large')",0.2857142857142857,Will Aircraft or Missiles Win Wars?
"('large', 'yield')",0.25,Will Aircraft or Missiles Win Wars?
"('yield', 'nuclear')",0.2,Will Aircraft or Missiles Win Wars?
"('.', 'Today')",0.0,Will Aircraft or Missiles Win Wars?
"('Today', 'we')",0.0,Will Aircraft or Missiles Win Wars?
"('have', 'side-looking')",0.07692307692307693,Will Aircraft or Missiles Win Wars?
"('side-looking', 'radar')",0.08333333333333333,Will Aircraft or Missiles Win Wars?
"('radar', 'which')",0.0,Will Aircraft or Missiles Win Wars?
"('which', 'has')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('has', 'such')",0.4,Will Aircraft or Missiles Win Wars?
"('such', 'high')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('high', 'resolution')",0.09090909090909091,Will Aircraft or Missiles Win Wars?
"('resolution', 'that')",0.09090909090909091,Will Aircraft or Missiles Win Wars?
"('the', 'radar')",0.0,Will Aircraft or Missiles Win Wars?
"('radar', 'picture')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('picture', 'clearly')",0.3,Will Aircraft or Missiles Win Wars?
"('clearly', 'shows')",0.0,Will Aircraft or Missiles Win Wars?
"('shows', 'individual')",0.0,Will Aircraft or Missiles Win Wars?
"('individual', 'buildings')",0.5,Will Aircraft or Missiles Win Wars?
"('buildings', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'runways')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'taxi-ways')",0.0,Will Aircraft or Missiles Win Wars?
"('taxi-ways', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'separate')",0.0,Will Aircraft or Missiles Win Wars?
"('separate', 'spans')",0.42857142857142855,Will Aircraft or Missiles Win Wars?
"('spans', 'of')",0.0,Will Aircraft or Missiles Win Wars?
"('of', 'bridges')",0.0,Will Aircraft or Missiles Win Wars?
"('bridges', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'etc.')",0.0,Will Aircraft or Missiles Win Wars?
"('etc.', '.')",0.25,Will Aircraft or Missiles Win Wars?
"('With', 'these')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('these', 'keen')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('keen', '``')",0.0,Will Aircraft or Missiles Win Wars?
"('``', 'eyes')",0.0,Will Aircraft or Missiles Win Wars?
"('eyes', ""''"")",0.0,Will Aircraft or Missiles Win Wars?
"(""''"", 'and')",0.0,Will Aircraft or Missiles Win Wars?
"('and', 'small')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('weapons', 'delivered')",0.08333333333333333,Will Aircraft or Missiles Win Wars?
"('delivered', 'with')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('with', 'accuracy')",0.0,Will Aircraft or Missiles Win Wars?
"('accuracy', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'military')",0.0,Will Aircraft or Missiles Win Wars?
"('military', 'forces')",0.08333333333333333,Will Aircraft or Missiles Win Wars?
"('forces', 'can')",0.125,Will Aircraft or Missiles Win Wars?
"('be', 'directly')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('directly', 'attacked')",0.4,Will Aircraft or Missiles Win Wars?
"('attacked', 'with')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('with', 'minimum')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('minimum', 'damage')",0.125,Will Aircraft or Missiles Win Wars?
"('damage', 'to')",0.0,Will Aircraft or Missiles Win Wars?
"('to', 'urban')",0.0,Will Aircraft or Missiles Win Wars?
"('urban', 'areas')",0.2857142857142857,Will Aircraft or Missiles Win Wars?
"('areas', '.')",0.0,Will Aircraft or Missiles Win Wars?
"('we', 'fail')",0.0,Will Aircraft or Missiles Win Wars?
"('fail', 'to')",0.0,Will Aircraft or Missiles Win Wars?
"('develop', 'the')",0.125,Will Aircraft or Missiles Win Wars?
"('to', 'hunt')",0.2,Will Aircraft or Missiles Win Wars?
"('hunt', 'down')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('down', 'and')",0.4,Will Aircraft or Missiles Win Wars?
"('force', 'with')",0.0,Will Aircraft or Missiles Win Wars?
"('with', 'extreme')",0.125,Will Aircraft or Missiles Win Wars?
"('extreme', 'care')",0.2857142857142857,Will Aircraft or Missiles Win Wars?
"('care', 'and')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('and', 'precision')",0.1,Will Aircraft or Missiles Win Wars?
"('precision', ',')",0.0,Will Aircraft or Missiles Win Wars?
"('and', 'if')",0.0,Will Aircraft or Missiles Win Wars?
"('if', 'war')",0.0,Will Aircraft or Missiles Win Wars?
"('war', 'comes')",0.0,Will Aircraft or Missiles Win Wars?
"('comes', 'in')",0.0,Will Aircraft or Missiles Win Wars?
"('in', 'spite')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('spite', 'of')",0.0,Will Aircraft or Missiles Win Wars?
"('our', 'most')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('most', 'ardent')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('ardent', 'desires')",0.375,Will Aircraft or Missiles Win Wars?
"('desires', 'for')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('for', 'peace')",0.0,Will Aircraft or Missiles Win Wars?
"('peace', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'our')",0.0,Will Aircraft or Missiles Win Wars?
"('our', 'choice')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('choice', 'of')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('of', 'alternatives')",0.0,Will Aircraft or Missiles Win Wars?
"('alternatives', 'will')",0.2,Will Aircraft or Missiles Win Wars?
"('be', 'truly')",0.0,Will Aircraft or Missiles Win Wars?
"('truly', 'frightening')",0.18181818181818182,Will Aircraft or Missiles Win Wars?
"('frightening', '.')",0.0,Will Aircraft or Missiles Win Wars?
